report_link,sighting_dateTime,city,state_province,country,ufo_shape,report_summary,reported_dateTime,media,explanation
https://nuforc.org/sighting/?id=188162,2025-03-06 20:36:00,Springfield,MA,USA,Changing,I was curious about an object that I noticed in the air flying by with different colors and no sound. I took my iPhone and recorded,03/07/2025,True,
https://nuforc.org/sighting/?id=188263,2025-03-06 20:30:00,Charleston,WV,USA,Triangle,"Triangle ufo over shopping center, car sized or bigger",03/12/2025,False,
https://nuforc.org/sighting/?id=188155,2025-03-06 20:00:00,Vashon,WA,USA,Changing,"Multi-colored, pulsing light ball that seemed to be moving slightly, but generally stationary.",03/07/2025,True,Planet/Star
https://nuforc.org/sighting/?id=188154,2025-03-06 19:47:00,Brodek u Přerova,Olomouc Region,Czechia,Orb,Observation of two coloured flying objects,03/06/2025,False,
https://nuforc.org/sighting/?id=188151,2025-03-06 19:36:00,Franklinton,LA,USA,Triangle,I saw 2 triangle shaped craft moving very slowly 20 ft above the treetops,03/06/2025,False,
https://nuforc.org/sighting/?id=188144,2025-03-06 19:02:00,Sunrise,FL,USA,Changing,I watched something flying through the sky.,03/06/2025,False,Rocket
https://nuforc.org/sighting/?id=188140,2025-03-06 18:56:00,West Palm Beach,FL,USA,Changing,Orb with trail and cluster of orbs blinking around it.,03/06/2025,True,Rocket
https://nuforc.org/sighting/?id=188145,2025-03-06 18:50:00,Coconut Creek,FL,USA,Orb,Bright orb whit twinkling likes moving at a fast pace no sound then separated like in explosion. With bright orange lights,03/06/2025,False,Rocket
https://nuforc.org/sighting/?id=188134,2025-03-06 18:45:00,Spring Hill,FL,USA,Oval,White flashing oval shaped with an aura behind it speeding up and slowing down moving east,03/06/2025,False,Rocket
https://nuforc.org/sighting/?id=188137,2025-03-06 18:44:00,Riverview,FL,USA,Circle,Ball of cloaked light appearing on fire with no sound,03/06/2025,True,Rocket
https://nuforc.org/sighting/?id=188135,2025-03-06 18:41:00,Sunny Isles Beach,FL,USA,Orb,"I’m on my balcony enjoying the cool weather and I look up at the sky and noticed this cloudy, Smokey, circlely orb drifting in the sky",03/06/2025,True,Rocket
https://nuforc.org/sighting/?id=188153,2025-03-06 18:40:00,Doral,FL,USA,Changing,This unexplained aerial phenomenon was a bright speeding light with a tiny light following in circles its surrounding moves.,03/06/2025,True,Rocket
https://nuforc.org/sighting/?id=188152,2025-03-06 18:40:00,Jacksonville,FL,USA,Circle,Evening sky cloudy suddenly burst of bright light and unknown light,03/06/2025,True,Rocket
https://nuforc.org/sighting/?id=188146,2025-03-06 18:40:00,Delray Beach,FL,USA,Changing,Unknown object materialized near Boca Raton FL,03/06/2025,False,Rocket
https://nuforc.org/sighting/?id=188148,2025-03-06 18:40:00,Fruitland Park,FL,USA,Unknown,"High velocity, no contrail, no sound",03/06/2025,True,Rocket
https://nuforc.org/sighting/?id=188149,2025-03-06 18:40:00,Venice,FL,USA,Light,A bright white light surrounded by a bright white haze,03/06/2025,True,Rocket
https://nuforc.org/sighting/?id=188142,2025-03-06 18:40:00,Boynton Beach,FL,USA,Fireball,Swirling white light with smaller blinking lights ufo circling it as it flew south,03/06/2025,True,Rocket
https://nuforc.org/sighting/?id=188139,2025-03-06 18:40:00,Miami,FL,USA,Unknown,I was outside talking to my son when I saw what looked like a white ball (against a cleat blue sky) the ball had what appeared to be a,03/06/2025,False,Rocket
https://nuforc.org/sighting/?id=188138,2025-03-06 18:40:00,Miami Beach,FL,USA,Fireball,It looked like a comet traveling from west to east.,03/06/2025,True,Rocket
https://nuforc.org/sighting/?id=188136,2025-03-06 18:40:00,Titusville,FL,USA,Light,"Saw a cloud puff that was illuminated by the setting sun. As it dissipated, a white light became bright and abruptly moved south",03/06/2025,False,Rocket
https://nuforc.org/sighting/?id=188143,2025-03-06 18:35:00,Davenport,FL,USA,Sphere,Cloud that formed to spherical object,03/06/2025,False,Rocket
https://nuforc.org/sighting/?id=188141,2025-03-06 18:30:00,Bradenton,FL,USA,Orb,Round dense cloud slowly dissipates and white round object comes out,03/06/2025,True,Rocket
https://nuforc.org/sighting/?id=188169,2025-03-06 17:57:00,Al Ain,Abu Dhabi,United Arab Emirates,Orb,"Saw 3 white, shining orbs revolving around each other, disappeared in less than a minute",03/08/2025,False,
https://nuforc.org/sighting/?id=188150,2025-03-06 15:15:00,Port Orange,FL,USA,Triangle,Flying in triangle formation north to south,03/06/2025,False,Rocket
https://nuforc.org/sighting/?id=188433,2025-03-06 14:40:00,Atlanta,GA,USA,Sphere,Sphere flew close to the airplane i was on,03/20/2025,False,
https://nuforc.org/sighting/?id=188147,2025-03-06 13:19:00,Jurupa Valley,CA,USA,Triangle,"Spotted odd black craft heading SE into clouds, moving fast.",03/06/2025,True,
https://nuforc.org/sighting/?id=188131,2025-03-06 08:15:00,Sacramento,CA,USA,Disk,I was standing out on the side of the house and I looked up and saw this short skinny white object floating really slow across.,03/06/2025,False,Balloon?
https://nuforc.org/sighting/?id=188128,2025-03-06 05:05:00,Colwood,BC,Canada,Light,"Several fast-moving objects approached the city from the southeast, with some heading directly north while others moved in a zigzag",03/06/2025,False,
https://nuforc.org/sighting/?id=188120,2025-03-05 21:11:00,,Minas Gerais,Brazil,Circle,"I was on the porch of my house looking at the sky and suddenly I spotted on the horizon 3 round lights, with lights moving in circles.",03/05/2025,False,
https://nuforc.org/sighting/?id=188196,2025-03-05 06:33:00,Torreón,Coahuila de Zaragoza,Mexico,Orb,Orb moving in the sky and then disappeared.,03/09/2025,False,
https://nuforc.org/sighting/?id=188111,2025-03-04 23:45:00,Philadelphia,PA,USA,Chevron,V-shaped Craft over Philadelphia PA,03/04/2025,False,
https://nuforc.org/sighting/?id=188115,2025-03-04 22:30:00,Newport Beach,CA,USA,Orb,3 orbs were flying in unison in a triangle.,03/05/2025,False,
https://nuforc.org/sighting/?id=188107,2025-03-04 22:11:00,Elizabeth City,NC,USA,Triangle,"Hovering over a house, slowly flew off then disappeared in a second",03/04/2025,False,
https://nuforc.org/sighting/?id=188106,2025-03-04 20:55:00,Herbert,SK,Canada,Circle,Jerky moving circle in sky,03/04/2025,False,
https://nuforc.org/sighting/?id=188109,2025-03-04 20:41:00,Snohomish,WA,USA,Orb,"Heard a very loud helicopter, immediately lifted the curtain to look at the sky, to see an orb pursued by military helicopter",03/04/2025,False,
https://nuforc.org/sighting/?id=188407,2025-03-04 19:30:00,Clearwater,FL,USA,Orb,Stationary star changed to a bar of light and changed again to 3 lights,03/18/2025,False,
https://nuforc.org/sighting/?id=188242,2025-03-04 18:51:00,West,TX,USA,Changing,Live Extraterrestrial on camera,03/11/2025,True,
https://nuforc.org/sighting/?id=188099,2025-03-04 18:32:00,Greeley,CO,USA,Flash,Was watching the sky out of my rear window. Witnessed a light as bright as a star pulse a few times and then disappear from sky.,03/04/2025,False,Satellite
https://nuforc.org/sighting/?id=188104,2025-03-04 17:55:00,Gaithersburg,MD,USA,Other,Rotating strange shaped object flying a few hundred feet above the ground traveling maybe 100 plus miles per hour,03/04/2025,False,
https://nuforc.org/sighting/?id=188085,2025-03-03 22:37:00,Rochester,NY,USA,Triangle,A black triangle with 4 circles on the bottom and no lights flew silently over the freeway slowly moving north east,03/03/2025,False,
https://nuforc.org/sighting/?id=188081,2025-03-03 21:35:00,Shippagan,NB,Canada,Light,Moving lights in different directions also circular pattern.,03/03/2025,False,
https://nuforc.org/sighting/?id=188101,2025-03-03 19:15:00,Hull,GA,USA,Diamond,White UFO crosses the entire sky in a few seconds.,03/04/2025,False,
https://nuforc.org/sighting/?id=188093,2025-03-03 19:00:00,Placerville,CA,USA,Orb,Flashing lights in my driveway every night,03/04/2025,True,
https://nuforc.org/sighting/?id=188097,2025-03-03 18:50:00,Dingmans Ferry,PA,USA,Oval,"I saw about three or four things that looked like stars, but were not.",03/04/2025,False,
https://nuforc.org/sighting/?id=188089,2025-03-03 12:30:00,Townsend,DE,USA,Triangle,"I looked up and saw an odd shape that was very reflective, then it was gone.",03/04/2025,False,
https://nuforc.org/sighting/?id=188062,2025-03-03 04:30:00,Birch Tree,MO,USA,Light,Lights would move upward above my treeline but the suddenly shift to the left and so on,03/03/2025,False,
https://nuforc.org/sighting/?id=188065,2025-03-02 22:07:00,Johns Creek,GA,USA,Triangle,Large ball with flashing blue green and white lights,03/02/2025,False,
https://nuforc.org/sighting/?id=188061,2025-03-02 21:45:00,Charleston,SC,USA,Unknown,Didnt see a craft saw what we believe is an alien,03/03/2025,False,
https://nuforc.org/sighting/?id=188064,2025-03-02 21:30:00,West Palm Beach,FL,USA,Cigar,Object flying and revolving erratically.,03/02/2025,True,Rocket
https://nuforc.org/sighting/?id=188068,2025-03-02 20:11:00,Blairsville,GA,USA,Circle,Flashing blue ball was star distance away stationary at first then straight down then to right back left then fast drop beyond horizon,03/02/2025,False,
https://nuforc.org/sighting/?id=188095,2025-03-02 20:00:00,Collins,GA,USA,Light,"Spotted 2 UAPs in 24 hrs. Silent, flashing red & white lights, no FAA nav lights. Saw dark gray structure. Chased by car but lost it.",03/04/2025,False,Drone?
https://nuforc.org/sighting/?id=188122,2025-03-02 20:00:00,Norfolk,NE,USA,Triangle,"A gray V shaped object that almost looked invisible with no lights, gliding slowly across the sky, but no sound and seem to be low",03/05/2025,False,
https://nuforc.org/sighting/?id=188117,2025-03-02 19:00:00,Celje,Celje,Slovenia,Sphere,"I came from my building and something caught my eye, i looked up, and there was a ""star"" orb like green object, silent",03/05/2025,True,Drone
https://nuforc.org/sighting/?id=188070,2025-03-02 18:23:00,Brookfield,WI,USA,Unknown,Small thing flying VERY quickly in sky that left a beam of white light behind it before disappearing,03/02/2025,False,
https://nuforc.org/sighting/?id=188059,2025-03-02 11:32:00,Des Moines,IA,USA,Triangle,I looked up and saw a craft that was v shaped had possibly ten lights underneath and a single light on the front left of the craft,03/03/2025,False,
https://nuforc.org/sighting/?id=188029,2025-03-01 21:45:00,Caboolture,Queensland,Australia,Circle,I was outside and I saw two objects flying really fast faster then a plane to the west they were circular and had no flashing light,03/01/2025,False,
https://nuforc.org/sighting/?id=188042,2025-03-01 21:30:00,Sykesville,MD,USA,Unknown,9:30PM observed strobing lights flying East to West and then abruptly stopping and hovering.,03/01/2025,False,
https://nuforc.org/sighting/?id=188044,2025-03-01 21:00:00,,FL,USA,Orb,Was shocked to see them coming over in no particular order.,03/01/2025,False,Chinese Lantern?
https://nuforc.org/sighting/?id=188094,2025-03-01 20:30:00,Atakum,Samsun,Türkiye,Flash,light shining behind the clouds.,03/04/2025,False,
https://nuforc.org/sighting/?id=188075,2025-03-01 20:10:00,,,Mexico,Changing,Erratic moving lights in sky,03/03/2025,False,
https://nuforc.org/sighting/?id=188050,2025-03-01 19:40:00,San Antonio,TX,USA,Light,Strange flying red lights,03/02/2025,False,
https://nuforc.org/sighting/?id=188040,2025-03-01 19:35:00,Washington,IL,USA,Star,Two straight lines of lights in a trail formation 7 then 8,03/01/2025,False,Starlink
https://nuforc.org/sighting/?id=188708,2025-03-01 19:30:00,Lakewood,WA,USA,Circle,Light that appeared to be a star but starts dimming and brightening and gradually descends into treeline.,04/03/2025,True,Drone?
https://nuforc.org/sighting/?id=188037,2025-03-01 17:29:00,Dublin,County Dublin,Ireland,Orb,They were like bright silver orbs than would disappear and reappear but going across the sky for 5 minutes or longer,03/01/2025,True,
https://nuforc.org/sighting/?id=188038,2025-03-01 15:30:00,Boynton Beach,FL,USA,Light,"2 lights seen at ocean park, boyton beach, fl - daylight",03/01/2025,True,
https://nuforc.org/sighting/?id=188028,2025-03-01 03:34:00,Ocean Springs,MS,USA,Orb,I stepped outside since I heard a faint yelling; once I was out I observed a giant bright blue orb with a aura around it falling,03/01/2025,False,
https://nuforc.org/sighting/?id=188091,2025-02-28 23:50:00,,,Costa Rica,Orb,We were on Balcony of NCL Bliss. 5-7 white lights suddenly appeared,03/04/2025,False,
https://nuforc.org/sighting/?id=188027,2025-02-28 23:20:00,Charles Town,WV,USA,Chevron,"Translucent boomerang shape object with an illuminated edge that was very large in the sky, it moved fast across the sky.",02/28/2025,False,
https://nuforc.org/sighting/?id=188096,2025-02-28 22:36:00,Clever,MO,USA,Circle,"Single orb flying south to north, arc and split vertically into 5-6 separate orbs and then collapsed and zoomed off.",03/04/2025,False,
https://nuforc.org/sighting/?id=188036,2025-02-28 21:38:00,Colorado Springs,CO,USA,Light,"Mostly stationary, erratic movements, occasional flares of light coming off object",03/01/2025,False,
https://nuforc.org/sighting/?id=188034,2025-02-28 21:30:00,Watertown,TN,USA,Other,Flashing and changing shape in the night sky,03/01/2025,True,Planet/Star?
https://nuforc.org/sighting/?id=188024,2025-02-28 21:00:00,Marietta,GA,USA,Oval,My children claim to have seen a black oval shaped ufo near their grandmother's house.,02/28/2025,False,
https://nuforc.org/sighting/?id=188056,2025-02-28 20:55:00,Elmira,OR,USA,Circle,Heard a rumbling engine went out to see a saucer type aircraft that had two blinking red lights and a yellow light,03/02/2025,True,
https://nuforc.org/sighting/?id=188035,2025-02-28 19:38:00,Rowlett,TX,USA,Orb,My mother and I stepped out to see the planetary alignment and noticed a white orb moving very fast.,03/01/2025,False,
https://nuforc.org/sighting/?id=188031,2025-02-28 19:30:00,Joppatowne,MD,USA,Other,"Thin Boomerang shaped, see thru cloud moving fast.",03/01/2025,False,
https://nuforc.org/sighting/?id=188090,2025-02-28 18:30:00,South Beach,OR,USA,Formation,String of lights landed on the beach and flew towards airport,03/04/2025,False,Starlink?
https://nuforc.org/sighting/?id=188074,2025-02-28 18:26:00,Withernsea,England,United Kingdom,Formation,3 unusual objects,03/03/2025,False,
https://nuforc.org/sighting/?id=188019,2025-02-28 18:00:00,St. Louis,MO,USA,Disk,I saw it as the sunlight hit the object while driving into the city,02/28/2025,True,Moon
https://nuforc.org/sighting/?id=188020,2025-02-28 17:05:00,Davenport,FL,USA,Disk,Saw two disks shaped objects flying side by side.,02/28/2025,False,
https://nuforc.org/sighting/?id=188018,2025-02-28 13:50:00,Fort Payne,AL,USA,Circle,Heading north on Gault Ave. in Fort Payne when my fiancé and I observed over a thousand white objects in the sky swirling around,02/28/2025,False,Birds?
https://nuforc.org/sighting/?id=188032,2025-02-28 12:00:00,Baltimore,MD,USA,Triangle,Mulitple black triangle Ufo from psionics,03/01/2025,True,
https://nuforc.org/sighting/?id=188017,2025-02-28 09:00:00,Lucas,KY,USA,Orb,While working I saw multiple orbs following each other,02/28/2025,True,
https://nuforc.org/sighting/?id=188012,2025-02-28 05:55:00,Lake City,FL,USA,Egg,"Silent, low and slow flying, quickly sped up and left a small trail. No lights emitting.",02/28/2025,False,
https://nuforc.org/sighting/?id=188008,2025-02-27 22:28:00,Marble Hill,MO,USA,Orb,Bright flash of stationary light high in the sky first saw with the naked eye before attempting video footage with phone.,02/27/2025,True,Satellite
https://nuforc.org/sighting/?id=188003,2025-02-27 21:20:00,,Minas Gerais,Brazil,Light,2 white lights moving in a mountainous region.,02/27/2025,False,
https://nuforc.org/sighting/?id=188011,2025-02-27 20:15:00,East Peoria,IL,USA,Formation,Line of lights,02/28/2025,False,
https://nuforc.org/sighting/?id=188002,2025-02-27 20:09:00,Jacksonville,FL,USA,Triangle,as I often sit outside in the evenings when the weather is nice I like to look up at the sky and I’ve been seeing them come from the We,02/27/2025,True,Satellite
https://nuforc.org/sighting/?id=188443,2025-02-27 19:54:00,Edmonton,AB,Canada,Orb,I was driving down the road and saw an object travel downwards towards the earth. Have not seen an object travel in this direction,03/20/2025,True,
https://nuforc.org/sighting/?id=188006,2025-02-27 19:26:00,Yakima,WA,USA,Changing,Saw fast flying lights changing shapes,02/27/2025,False,
https://nuforc.org/sighting/?id=188098,2025-02-27 19:15:00,Laguna Beach,CA,USA,Triangle,Saw a large triangle craft standing on the beach,03/04/2025,True,
https://nuforc.org/sighting/?id=188004,2025-02-27 19:05:00,Pueblo,CO,USA,Light,"5 separate craft, traveling from separate directions, each appeared for approx 30 seconds then vanished.",02/27/2025,False,Satellite?
https://nuforc.org/sighting/?id=188013,2025-02-27 11:59:00,Kalamazoo,MI,USA,Triangle,Saw a star in the sky but was brighter than all the others then it flipped and darted towards us looked like a drone,02/28/2025,False,
https://nuforc.org/sighting/?id=187995,2025-02-27 05:45:00,,New South Wales,Australia,Sphere,6 - 8 bright small bright objects flying in all different directions from each other,02/27/2025,False,
https://nuforc.org/sighting/?id=188009,2025-02-27 04:38:00,Birch Tree,MO,USA,Light,Strange bright lights fading in and out,02/28/2025,False,
https://nuforc.org/sighting/?id=187988,2025-02-27 03:24:00,Gunnison,CO,USA,Circle,Strange movement. It dropped an object resembling a ball of fire.,02/27/2025,True,
https://nuforc.org/sighting/?id=187977,2025-02-27 00:16:00,London,England,United Kingdom,Light,Two lights flying together very quick with no noise,02/26/2025,False,
https://nuforc.org/sighting/?id=187997,2025-02-26 23:00:00,Barrie,ON,Canada,Light,"Very briefly saw 2 lights in the northern sky, moving towards the east at a steady pace. They gradually faded before disappearing.",02/27/2025,False,
https://nuforc.org/sighting/?id=188005,2025-02-26 22:26:00,Miami Beach,FL,USA,Diamond,"It was hovering and the size of a plane in the sky at night, then drop slowly and disappear",02/27/2025,False,
https://nuforc.org/sighting/?id=187980,2025-02-26 21:00:00,Elkins,WV,USA,Unknown,2 aircraft reported an object that was changing colors was above them then below them. A third aircraft reported that it was Venus,02/26/2025,False,
https://nuforc.org/sighting/?id=188100,2025-02-26 20:41:00,Clifton Springs,Victoria,Australia,Light,Moving white light seen while walking my dog.,03/04/2025,True,
https://nuforc.org/sighting/?id=187985,2025-02-26 20:10:00,Copalis Beach,WA,USA,Triangle,"I'm guessing approximately 100 foot triangle, silent, stationary, and then slowly moving over me in my car just above the tree tops",02/26/2025,True,
https://nuforc.org/sighting/?id=188023,2025-02-26 19:58:00,Strathmore,AB,Canada,Oval,Off the side of the road about 40 feet up a small white oval aerial craft flashed zoomed down 2ish feet with a neon green trail,02/28/2025,False,
https://nuforc.org/sighting/?id=187978,2025-02-26 19:31:00,Glenn Dale,MD,USA,Circle,"Circle of lights, range from 1 dot to a circle of white or green lights",02/26/2025,True,
https://nuforc.org/sighting/?id=188251,2025-02-26 19:27:00,Nickerson,KS,USA,Formation,A string of 5-7 golden lights moving in a line. The lights joined into one then disappeared 4-5 times. Starlink has no record of it.,03/11/2025,False,
https://nuforc.org/sighting/?id=187975,2025-02-26 18:57:00,Charles Town,WV,USA,Formation,Triangle shaped blue lights,02/26/2025,False,
https://nuforc.org/sighting/?id=187973,2025-02-26 18:45:00,Ottawa,ON,Canada,Cigar,It hovered and flew overhead lower then a plane and didn’t make the sound of a plane,02/26/2025,True,Aircraft
https://nuforc.org/sighting/?id=187998,2025-02-26 18:30:00,Bridgeport,NE,USA,Changing,"This is the 10th sighting around the same time of day within a month same location, same UFO. Circular Object much like a very large",02/27/2025,False,
https://nuforc.org/sighting/?id=187970,2025-02-26 11:45:00,Prescott Valley,AZ,USA,Sphere,"I was walking & noticed a group of 5 orbs moving in a line, I stopped and watched.",02/26/2025,False,
https://nuforc.org/sighting/?id=187966,2025-02-26 09:11:00,Podhum,Primorsko-goranska županija,Croatia,Disk,Altitude of 100-150m. They hovered briefly and moved left and right in a controlled manner before disappearing back into the clouds,02/26/2025,False,
https://nuforc.org/sighting/?id=187972,2025-02-26 06:55:00,Pennsboro,WV,USA,Chevron,Chevron shaped craft rising out of a valley with a flowing creek,02/26/2025,False,
https://nuforc.org/sighting/?id=187976,2025-02-26 04:54:00,Shelbyville,TN,USA,Oval,"Saw 11 craft move in many directions acting erratically,",02/26/2025,False,
https://nuforc.org/sighting/?id=187974,2025-02-26 03:30:00,Sabattus,ME,USA,Orb,Orb was bright and moving back and forth and up and down and staying in one spot for more then a minute.,02/26/2025,False,
https://nuforc.org/sighting/?id=187984,2025-02-26 01:06:00,Cuba,MO,USA,Triangle,"While driving late at night near Cuba MO, I saw a very bright green object shaped like a triangle.",02/26/2025,True,
https://nuforc.org/sighting/?id=187949,2025-02-25 21:30:00,,England,United Kingdom,Orb,2 Orange orbs in the distance,02/25/2025,True,
https://nuforc.org/sighting/?id=187960,2025-02-25 21:30:00,Loma Linda,CA,USA,Sphere,"Tonight, we saw a stationary, dimly-lit orb or sphere 1/3 size of moon in SW sky having possibly six total vertical, shallow grooves.",02/26/2025,False,
https://nuforc.org/sighting/?id=187954,2025-02-25 21:05:00,Florence,AL,USA,Circle,My wife and I looked into the night sky as we were taking a walk and saw 5-7 circular objects moving together in formation.,02/25/2025,False,
https://nuforc.org/sighting/?id=187957,2025-02-25 20:18:00,Bloomington,CA,USA,Formation,Fleet of UFO heading north east,02/25/2025,False,
https://nuforc.org/sighting/?id=187948,2025-02-25 20:06:00,Liverpool,England,United Kingdom,Changing,It looked like it was tumbling/turning with no noise from it.,02/25/2025,False,
https://nuforc.org/sighting/?id=187946,2025-02-25 20:05:00,Liverpool,England,United Kingdom,Changing,It looked like it was tumbling/turning with no noise from it.,02/25/2025,False,
https://nuforc.org/sighting/?id=187952,2025-02-25 19:58:00,Indianapolis,IN,USA,Triangle,"Noticed bright light traveling quickly, abruptly stop, move slowly, and hover for several minutes with variations in light.",02/25/2025,True,
https://nuforc.org/sighting/?id=187951,2025-02-25 19:39:00,Groveland,FL,USA,Light,Thought it was a star.   It would come to a complete stop then it would move.,02/25/2025,False,
https://nuforc.org/sighting/?id=187958,2025-02-25 18:58:00,Marksville,LA,USA,Oval,Initially moving and small. . As it got closer beams of light,02/25/2025,True,Planet/Star
https://nuforc.org/sighting/?id=187945,2025-02-25 18:30:00,Thurton,England,United Kingdom,Light,First observed to be due west of Ashby St Mary at an elevation of approx 45 degrees. Now (at 7:25 PM) has moved to overhead,02/25/2025,False,Drone?
https://nuforc.org/sighting/?id=187983,2025-02-25 18:00:00,Beloit,WI,USA,Disk,Been seeing more than 10 to 30 brightly lit hovering disc shaped craft from 10 minutes before sunset to just after sunrise since Nov.14,02/26/2025,True,
https://nuforc.org/sighting/?id=187953,2025-02-24 22:20:00,Lake Waccamaw,NC,USA,Triangle,Triangular aircraft with dim lights slowly moving and obscuring my view,02/25/2025,False,
https://nuforc.org/sighting/?id=187943,2025-02-24 22:00:00,Siler City,NC,USA,Unknown,Dark ufo flying toward me with just one dull large red light.There were no blinking nav lights.,02/25/2025,False,Drone?
https://nuforc.org/sighting/?id=187932,2025-02-24 20:21:00,Bristol,England,United Kingdom,Formation,Two pairs of of semi translucent round lights weaving on a deliberate course,02/24/2025,False,
https://nuforc.org/sighting/?id=187938,2025-02-24 20:12:00,Montpelier,VA,USA,Cone,Flying low in sky two big white lights flying next to each other. The right one was ahead of the left the crafts were flying in sync,02/24/2025,True,
https://nuforc.org/sighting/?id=187935,2025-02-24 20:00:00,Collins,GA,USA,Light,"Returning to my home about 4 miles from Collins, Ga. My wife and I spotted 2 lights on the right side of us about 20-30 feet in air",02/24/2025,False,
https://nuforc.org/sighting/?id=188575,2025-02-24 19:30:00,Big Sur,CA,USA,Circle,"Two round, stationary yellow lights (like head lights) spaced approx. mile apart, in sky, high above the horizon that went black",03/27/2025,False,
https://nuforc.org/sighting/?id=187940,2025-02-24 18:35:00,Huntington,NY,USA,Orb,Blackhawk helicopter (later confirmed with public flight data) pursuing a brilliant white orb.,02/25/2025,False,
https://nuforc.org/sighting/?id=187965,2025-02-24 15:11:00,Istanbul,İstanbul,Türkiye,Circle,They were moving very fast and erratically.,02/26/2025,True,
https://nuforc.org/sighting/?id=187927,2025-02-24 12:49:00,Arlington,VA,USA,Triangle,"Weird object doing circular movements and extremely metallic, very close to a airplane traffic area.",02/24/2025,True,Balloon?
https://nuforc.org/sighting/?id=187922,2025-02-23 22:30:00,Winfield,KS,USA,Triangle,5 red lights not in a perfect triangle not super bright like a dull dark red come from the northwest flying fast southeast.,02/23/2025,False,
https://nuforc.org/sighting/?id=187982,2025-02-23 20:17:00,Columbia,PA,USA,Changing,It went over top of me.   Looked like it had 4 lil orange tires on it then split into 3 objects,02/26/2025,True,
https://nuforc.org/sighting/?id=187992,2025-02-23 19:53:00,Rifle,CO,USA,Unknown,"Three dim lights that were spinning and circling together, almost as if they were part of a single craft dancing in the twilight",02/27/2025,False,
https://nuforc.org/sighting/?id=187917,2025-02-23 18:50:00,Omaha,NE,USA,Unknown,Was moving extremely fast in a dive downward. Came out of nowhere and disappeared just as fast,02/23/2025,False,Meteor?
https://nuforc.org/sighting/?id=187913,2025-02-23 17:21:00,Santa Fe,NM,USA,Sphere,Saw what looked like a star in the bright sunny sky. It vanished in the blink of an eye with no Contrail,02/23/2025,False,Aircraft?
https://nuforc.org/sighting/?id=188057,2025-02-23 15:00:00,,Uşak,Türkiye,Cube,A gray object flying in the sky.,03/02/2025,False,
https://nuforc.org/sighting/?id=187919,2025-02-23 13:34:00,Rock Hill,SC,USA,Cigar,Dull orange cigar shape flying object flying longways through the air with no sound,02/23/2025,False,
https://nuforc.org/sighting/?id=187926,2025-02-23 05:40:00,Edmond,OK,USA,Star,I thought it was a star then it started moving,02/24/2025,True,
https://nuforc.org/sighting/?id=187897,2025-02-23 05:12:00,Fulton,MI,USA,Light,Multiple lights in a row of trees with no houses in the area.,02/23/2025,False,
https://nuforc.org/sighting/?id=187916,2025-02-23 03:56:00,San Antonio,TX,USA,Circle,6 brilliant lights go back and forth. At one time it looked like one of them flew into another and just stayed together.,02/23/2025,True,
https://nuforc.org/sighting/?id=187901,2025-02-23 01:00:00,Lancaster,PA,USA,Diamond,Thought was a star but was moving around. Quick sharp movements.,02/23/2025,False,
https://nuforc.org/sighting/?id=187877,2025-02-22 22:21:00,Florence,SC,USA,Other,Very similar sightings to NJ drones. Clearly not an aircraft with any sort of passenger. Saw 3 separate drones “surveying” skyline.,02/22/2025,True,Drone?
https://nuforc.org/sighting/?id=187875,2025-02-22 21:00:00,New Hill,NC,USA,Disk,I saw a bright metallic disc shaped object SW of my home when looking out the window and looked like it was several miles away...,02/22/2025,False,
https://nuforc.org/sighting/?id=187899,2025-02-22 20:22:00,Mount Airy,MD,USA,Diamond,"8:22pm Mt. Airy, MD 2 very bright orbs appeared in the sky and moved slowly for over an hour with multiple witnesses.",02/23/2025,True,Planet/Star
https://nuforc.org/sighting/?id=187936,2025-02-22 20:00:00,Santa Maria,CA,USA,Orb,"Slow moving orb, changed directions & dropped 30-40 red objects",02/24/2025,False,
https://nuforc.org/sighting/?id=187892,2025-02-22 18:42:00,Tucson,AZ,USA,Light,"Comet-like object observed in the western sky, moving south, with contrails.",02/22/2025,True,Rocket
https://nuforc.org/sighting/?id=187887,2025-02-22 15:15:00,Prosper,TX,USA,Diamond,"Shiny metal object in sky, low and close",02/22/2025,False,Balloon?
https://nuforc.org/sighting/?id=187906,2025-02-22 13:45:00,Vero Beach,FL,USA,Oval,"Oval color like the sky almost clear, with three bright lights.",02/23/2025,False,
https://nuforc.org/sighting/?id=187885,2025-02-22 12:03:00,Miramar,FL,USA,Orb,"Silver sphere moving at the speed of an airplane, following a steady, linear trajectory",02/22/2025,False,
https://nuforc.org/sighting/?id=187873,2025-02-22 05:50:00,Lenoir City,TN,USA,Other,"Got up to eat breakfast. Saw a light in my upper windows. Looked out, saw a craft floating by.",02/22/2025,False,Drone?
https://nuforc.org/sighting/?id=187941,2025-02-22 02:00:00,Bodmin,England,United Kingdom,Circle,I was walking home late at night and seen a shooting star then 15 minutes later looked up again and seen a hat I thought was a drone,02/25/2025,False,
https://nuforc.org/sighting/?id=187921,2025-02-22 01:25:00,Sugarpine,CA,USA,Circle,I stopped to have a cig I noticed a bright blue light coming my way then it enlarged and changed to shimmering orange,02/23/2025,False,
https://nuforc.org/sighting/?id=187870,2025-02-22 00:40:00,Chelsea,MI,USA,Orb,Blue beam appearing in front of me in the sky. Dashing downwards and then disappearing,02/21/2025,False,
